"loan_amnt","int_rate","annual_inc","dti","delinq_2yrs","inq_last_6mths","pub_rec","revol_util","total_acc","term_36 months","term_60 months","region_Midwest","region_Northeast","region_South","region_West","grade_A","grade_B","grade_C","grade_D","grade_E","grade_F","grade_G","emp_length_0-3 years","emp_length_4-6 years","emp_length_7-9 years","emp_length_10+ years","home_ownership_MORTGAGE","home_ownership_OWN","home_ownership_RENT","verification_status_Not Verified","verification_status_Source Verified","verification_status_Verified","purpose_group_Big Purchase","purpose_group_Debt","purpose_group_Home","purpose_group_Medical/Other","unpaid_loan"
16000,0.0991,40000,9.39,0,1,0,0.285,23,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
13500,0.0991,36000,22.93,0,1,0,0.672,15,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
25000,0.1242,225000,8.32,1,0,0,0.346,23,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10000,0.1349,45900,24.97,0,2,0,0.483,12,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2500,0.1349,27200,6.44,0,0,0,0.681,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7325,0.1269,42000,22.57,0,3,0,0.65,29,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4000,0.1242,135000,12.12,0,3,0,0.857,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
10000,0.1349,65000,6.92,1,2,0,0.695,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
7750,0.1727,24000,16.1,0,1,0,0.671,7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
20000,0.2089,70000,16.63,0,1,0,0.799,24,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
9600,0.1242,65000,11.65,0,0,0,0.709,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
21000,0.1171,60000,6.62,0,0,0,0.799,11,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
14000,0.1065,30000,15.52,0,0,0,0.656,14,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
13350,0.1242,43000,20.57,0,0,0,0.953,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
15000,0.1677,42000,19.63,0,2,0,0.749,38,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
15000,0.1727,75000,16.03,0,0,0,0.759,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
11000,0.1349,129000,10.94,0,0,0,0.241,31,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
35000,0.1065,168000,3.17,1,1,0,0.014,22,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9000,0.1065,74000,8.89,0,0,0,0.717,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
22475,0.1527,52000,15.23,0,1,0,0.618,23,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
16000,0.1269,58500,20.64,0,0,0,0.893,10,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
13500,0.1269,71000,11.97,0,2,0,0.777,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
24000,0.1269,75000,11.6,0,0,0,0.846,33,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
12000,0.1065,60000,10.84,0,1,0,0.488,18,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
8400,0.1677,87996,11.35,0,0,0,0.803,13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
28000,0.1758,140000,12.07,0,1,0,0.134,24,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
14000,0.0662,66000,11.15,0,1,0,0.354,46,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12000,0.1427,70000,8.4,0,1,0,0.862,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
25000,0.1171,1e+05,6.88,0,1,0,0.891,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
9000,0.1269,50000,17.81,0,1,0,0.554,21,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
13250,0.1065,35000,24.93,0,2,0,0.587,25,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.1349,75000,22.38,0,1,0,0.908,17,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
3000,0.1465,71000,21.84,0,1,0,0.887,14,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
7350,0.1065,48000,11.93,0,0,0,0.775,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
11500,0.1527,36000,21.1,0,1,0,0.767,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
13650,0.1242,86000,12.29,0,1,0,0.734,34,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
10500,0.1629,30000,15,0,1,0,0.555,8,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
12000,0.0991,60000,15.5,0,0,0,0.857,21,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6000,0.089,34000,14.51,0,2,0,0.648,16,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
11500,0.1527,44200,21.69,0,1,0,0.9,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
7000,0.1242,82000,12,0,1,0,0.716,31,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
29500,0.203,83000,20.93,0,0,0,0.898,35,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,0.1527,41000,17.74,0,1,0,0.964,11,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
11625,0.1349,36000,19.33,0,1,0,0.847,31,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
15075,0.1427,35000,20.16,0,1,0,0.896,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
5300,0.1527,30000,24.88,0,2,0,0.827,13,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
8200,0.0662,40000,11.1,0,1,0,0.255,11,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12000,0.1242,105000,13.98,0,1,0,0.75,25,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8650,0.1427,45000,7.6,0,2,0,0.589,23,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
21000,0.1727,109000,7.75,0,0,0,0.503,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
12000,0.1242,83000,11.81,0,2,0,0.511,61,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
9500,0.1269,52500,23.54,0,2,0,0.753,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
7400,0.1349,25000,8.45,0,0,0,0.928,13,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
14400,0.1349,60000,16.92,0,1,0,0.65,26,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
24250,0.2391,120000,12.96,0,3,0,0.99,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
7200,0.079,68000,7.98,0,0,0,0.829,14,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
26000,0.1677,53000,11.77,0,1,0,0.727,14,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
7000,0.1171,69600,26.22,0,0,0,0.909,23,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
4000,0.0751,65000,18.17,0,0,0,0.507,24,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1500,0.1727,144000,8.23,1,0,0,0.978,14,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
19600,0.1242,75000,11.62,0,0,0,0.501,12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2500,0.1171,29000,18.7,0,0,0,0.667,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
10000,0.1269,70000,2.69,0,0,0,0.702,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
10000,0.0662,45000,26.85,0,0,0,0.704,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4225,0.1242,55200,17.61,0,1,0,0.737,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3500,0.079,61440,6.46,1,0,0,0.555,19,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
12000,0.0662,56000,13.65,0,0,0,0.803,21,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
16500,0.089,47000,9.06,0,1,0,0.388,24,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
22000,0.2167,55000,15.62,0,1,0,0.794,27,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
12000,0.1465,71000,14.87,0,2,0,0.71,38,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
15600,0.1269,50000,5.78,0,1,0,0.357,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
10800,0.1242,135000,12.12,0,0,0,0.745,23,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
14000,0.1242,63000,7.35,0,0,0,0.978,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
6000,0.1349,50000,15.58,0,1,0,0.836,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
12000,0.0991,80000,14.83,0,0,0,0.677,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
10000,0.1242,45000,10.45,0,0,0,0.516,19,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
8000,0.079,78000,6.09,0,1,0,0.559,31,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
14125,0.0991,33000,23.13,0,3,0,0.66,20,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
14000,0.1269,62800,19.24,0,1,0,0.645,18,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
13200,0.1727,26400,9.64,0,3,0,0.501,12,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4000,0.1903,80000,20.59,1,2,0,0.226,56,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4000,0.1269,25000,6.86,0,3,0,0.797,13,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
10500,0.0603,65000,10.36,0,0,0,0.187,16,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
5500,0.079,59000,6.65,0,0,1,0.433,23,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
7350,0.1171,33000,22.51,0,1,0,0.779,23,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10000,0.1242,39000,18.31,0,1,0,0.906,19,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
12000,0.0751,42000,10.74,0,1,0,0.43,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
5000,0.1171,38004,23.78,0,0,0,0.573,17,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8000,0.1171,31000,16.22,0,3,0,0.344,29,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4500,0.089,50700,23.43,0,0,0,0.244,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
18000,0.1242,75000,12.51,0,2,0,0.661,27,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
12000,0.1349,40000,15.72,0,0,0,0.805,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
10000,0.1349,50000,5.88,1,2,0,0.476,15,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
6000,0.079,80000,8.87,0,4,0,0.303,29,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
12000,0.1269,40000,22.2,0,1,0,0.555,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12000,0.089,80000,9.13,0,0,0,0.835,16,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
7000,0.1171,75000,15.57,0,0,0,0.941,17,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35000,0.1864,85000,12,0,1,0,0.53,50,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1400,0.079,28800,10,0,1,0,0.099,7,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
16000,0.1349,35000,16.22,0,1,0,0.585,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
3200,0.0991,61200,2.16,0,0,1,0.333,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
8000,0.079,40000,13.35,0,0,0,0.344,11,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
11875,0.1269,25920,23.75,0,0,0,0.941,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5000,0.0603,54000,3.82,0,0,0,0.04,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1800,0.0662,18000,23.8,0,0,0,0.398,12,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
35000,0.089,85000,17.73,0,0,0,0.615,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
18000,0.089,78000,7,0,1,0,0.663,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14000,0.079,45600,19.74,0,0,0,0.639,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
5000,0.1242,70000,20.06,0,1,0,0.542,26,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8000,0.1596,70000,14.04,0,2,0,0.919,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
10000,0.0603,80000,12.99,0,0,0,0.452,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
10000,0.0751,50000,4.63,0,2,0,0.257,25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12000,0.1242,35000,18.51,0,0,0,0.757,13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
23200,0.079,65000,27.99,0,0,0,0.47,34,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4800,0.1527,75000,9.3,0,1,0,0.737,18,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
7300,0.1171,35000,16.42,0,1,0,0.446,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
10400,0.0991,40000,11.67,0,2,0,0.806,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
6600,0.0991,1e+05,15.53,0,2,0,0.278,30,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
12000,0.089,40000,9.45,0,0,0,0.374,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
13250,0.1727,52000,23.7,0,0,0,0.915,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
12000,0.1171,92500,15.97,0,2,0,0.562,21,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
25000,0.0991,61000,10.35,0,0,0,0.494,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
6000,0.1065,36000,14.43,0,1,0,0.485,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
12000,0.0751,68000,7.08,0,1,0,0.556,34,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
14400,0.1171,80000,16.35,0,1,0,0.484,16,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
10000,0.1242,43000,11.58,0,0,0,0.655,33,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
8000,0.1171,150000,2.48,1,0,0,0.562,8,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8000,0.1629,50000,13.22,0,0,0,0.729,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
30000,0.1242,70000,0.94,0,0,0,0.032,14,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
18000,0.1677,40000,18.42,0,3,0,0.734,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
13250,0.1171,35000,22.35,0,1,0,0.672,21,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
14000,0.1427,80000,16.21,0,0,0,0.962,11,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.203,59000,20.91,0,2,0,0.831,32,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
10000,0.1629,40000,24.39,0,1,0,0.964,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
35000,0.203,85000,20.16,0,0,0,0.745,24,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
4000,0.0603,55000,7.05,0,0,0,0.438,18,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
13000,0.0991,110000,8.38,0,0,0,0.813,14,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
28000,0.1269,1e+05,12.35,0,0,0,0.675,15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
10000,0.1349,62000,11.52,0,0,0,0.791,20,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.079,45000,9.25,0,1,0,0.749,10,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
18000,0.0991,110000,10,0,1,0,0.625,22,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
9000,0.1991,60000,22.56,0,1,0,0.911,30,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
25000,0.1864,61500,12.6,1,0,0,0.608,25,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
10000,0.1171,33000,8.69,0,0,0,0.883,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4200,0.0603,61000,8.92,0,0,0,0.129,16,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,0.1527,78216,10.79,0,1,0,0.803,21,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
18000,0.1727,62000,7.82,0,2,0,0.867,30,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
24000,0.1629,50964,8.83,1,1,0,0.694,13,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4475,0.1527,43680,18.79,0,2,0,0.335,29,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
12000,0.1242,50700,22.49,0,0,0,0.808,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5000,0.1242,30000,23.84,0,2,0,0.897,40,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3000,0.0603,50000,5.5,0,0,0,0.294,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
25000,0.1903,75000,19.63,0,2,0,0.915,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
12000,0.0991,55000,13,0,0,0,0.755,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
20000,0.1527,50000,4.34,0,1,0,0.527,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
10000,0.1349,84000,13.87,0,0,0,0.687,10,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
15000,0.1242,155000,17.85,0,0,0,0.749,41,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
12000,0.079,62000,8.71,0,0,0,0.577,15,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6300,0.1171,30000,7.2,0,1,0,0.843,11,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
35000,0.1727,208000,7.94,0,0,0,0.235,79,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
8250,0.1596,35004,15.6,2,1,0,0.077,21,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10000,0.1171,32000,21.83,0,0,0,0.596,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
24000,0.089,116400,3.94,0,4,0,0.081,31,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
14400,0.1269,40000,20.16,0,2,0,0.795,13,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6000,0.1465,34000,21.39,0,2,0,0.885,13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
